date,mounts,downlink_length
2017/11/9 14:34,46530,69312
2017/11/9 14:35,63615,109605
2017/11/9 14:36,7475,56615
2017/11/9 14:37,156370,91508
2017/11/9 14:38,29416,180973
2017/11/9 14:39,124600,95377
2017/11/9 14:40,33074,97225
2017/11/9 14:41,36717,106240
2017/11/9 14:42,169799,84029
2017/11/9 14:43,205174,63975
2017/11/9 14:44,146593,111880
2017/11/9 14:45,54984,51293
2017/11/9 14:46,51386,58662
2017/11/9 14:47,196684,125473
2017/11/9 14:48,46541,108815
2017/11/9 14:49,25746,10177
2017/11/9 14:50,112431,102381
2017/11/9 14:51,78264,28205
2017/11/9 14:52,14707,90803
2017/11/9 14:53,9888,44114
2017/11/9 14:54,48915,32985
2017/11/9 14:55,118520,87301
2017/11/9 14:56,83137,101485
2017/11/9 14:57,68480,77875
2017/11/9 14:58,64829,130787
2017/11/9 14:59,152737,113811
2017/11/9 15:00,180752,165440
2017/11/9 15:01,26967,109808
2017/11/9 15:02,68509,170604
2017/11/9 15:03,194180,107640
2017/11/9 15:04,24514,57231
2017/11/9 15:05,56246,67637
2017/11/9 15:06,12313,208794
2017/11/9 15:07,64769,70447
2017/11/9 15:08,53788,116756
2017/11/9 15:09,144106,139602
2017/11/9 15:10,53776,26576
2017/11/9 15:11,52599,71635
2017/11/9 15:12,135594,72380
2017/11/9 15:13,117278,100702
2017/11/9 15:14,75835,144790
2017/11/9 15:15,34337,89787
2017/11/9 15:16,69725,78749
2017/11/9 15:17,164931,168293
2017/11/9 15:18,135611,147517
2017/11/9 15:19,64837,13206
2017/11/9 15:20,41656,28628
2017/11/9 15:21,114862,126566
2017/11/9 15:22,105164,51161
2017/11/9 15:23,128337,92661
2017/11/9 15:24,28215,97064
2017/11/9 15:25,112456,143494
2017/11/9 15:26,74555,83917
2017/11/9 15:27,58700,17537
2017/11/9 15:28,67255,104759
2017/11/9 15:29,44033,148437
2017/11/9 15:30,33051,29907
2017/11/9 15:31,149030,121272
2017/11/9 15:32,51425,99448
2017/11/9 15:33,95338,75340
2017/11/9 15:34,75848,101938
2017/11/9 15:35,81887,45987
2017/11/9 15:36,11136,15061
2017/11/9 15:37,55085,53464
2017/11/9 15:38,67225,135442
2017/11/9 15:39,107537,30306
2017/11/9 15:40,17206,138758
2017/11/9 15:41,108768,126537
2017/11/9 15:42,72172,89519
2017/11/9 15:43,37965,52330
2017/11/9 15:44,102710,123249
2017/11/9 15:45,22102,79136
2017/11/9 15:46,48902,25541
2017/11/9 15:47,123394,86967
2017/11/9 15:48,74547,103180
2017/11/9 15:49,39115,18385
2017/11/9 15:50,64770,74913
2017/11/9 15:51,56244,93880
2017/11/9 15:52,153938,133456
2017/11/9 15:53,94107,144979
2017/11/9 15:54,111217,48122
2017/11/9 15:55,7458,44559
2017/11/9 15:56,72134,39835
2017/11/9 15:57,41605,17192
2017/11/9 15:58,118508,57938
2017/11/9 15:59,138009,161691
2017/11/9 16:00,69674,22180
2017/11/9 16:01,114801,55948
2017/11/9 16:02,45227,63208
2017/11/9 16:03,59922,34262
2017/11/9 16:04,58696,118061
2017/11/9 16:05,68485,84402
2017/11/9 16:06,138055,215661
2017/11/9 16:07,66042,60378
2017/11/9 16:08,47762,36618
2017/11/9 16:09,27016,32123
2017/11/9 16:10,118,16544
2017/11/9 16:11,106310,95764
2017/11/9 16:12,47687,87855
2017/11/9 16:13,48920,77580
2017/11/9 16:14,100209,74058
2017/11/9 16:15,50141,70972
2017/11/9 16:16,205183,146306
2017/11/9 16:17,39184,58541
2017/11/9 16:18,78249,78645
2017/11/9 16:19,101400,198112
2017/11/9 16:20,79491,93537
2017/11/9 16:21,26966,29389
2017/11/9 16:22,62403,74041
2017/11/9 16:23,243067,107645
2017/11/9 16:24,129510,186505
2017/11/9 16:25,78260,79375
2017/11/9 16:26,47692,73458
2017/11/9 16:27,3770,156081
2017/11/9 16:28,181964,132877
2017/11/9 16:29,100189,85200
2017/11/9 16:30,37945,102454
2017/11/9 16:31,70966,129275
2017/11/9 16:32,124666,98451
2017/11/9 16:33,51400,76144
2017/11/9 16:34,172265,133599
2017/11/9 16:35,88004,110054
2017/11/9 16:36,163699,169556
2017/11/9 16:37,111191,109463
2017/11/9 16:38,119773,115629
2017/11/9 16:39,34329,12054
2017/11/9 16:40,130775,84662
2017/11/9 16:41,41624,64695
2017/11/9 16:42,116092,142304
2017/11/9 16:43,28213,138143
2017/11/9 16:44,100216,74141
2017/11/9 16:45,90436,107023
2017/11/9 16:46,81908,77052
2017/11/9 16:47,111169,76551
2017/11/9 16:48,144127,55943
2017/11/9 16:49,105091,185697
2017/11/9 16:50,102631,123709
2017/11/9 16:51,58664,73974
2017/11/9 16:52,119717,83244
2017/11/9 16:53,72205,112809
2017/11/9 16:54,131974,120974
2017/11/9 16:55,29441,123508
2017/11/9 16:56,83151,84622
2017/11/9 16:57,55090,97254
2017/11/9 16:58,157647,57088
2017/11/9 16:59,3802,93894
2017/11/9 17:00,36727,151077
2017/11/9 17:01,98979,62744
2017/11/9 17:02,91644,98848
2017/11/9 17:03,111190,122659
2017/11/9 17:04,44019,154812
2017/11/9 17:05,56242,40838
2017/11/9 17:06,103847,68463
2017/11/9 17:07,65986,136985
2017/11/9 17:08,112,11646
2017/11/9 17:09,108723,98560
2017/11/9 17:10,15994,84249
2017/11/9 17:11,66021,60211
2017/11/9 17:12,72124,51589
2017/11/9 17:13,75793,101559
2017/11/9 17:14,124607,99006
2017/11/9 17:15,130720,34712
2017/11/9 17:16,11088,55850
2017/11/9 17:17,73351,118815
2017/11/9 17:18,96537,58922
2017/11/9 17:19,152728,142334
2017/11/9 17:20,127064,118501
2017/11/9 17:21,39218,47006
2017/11/9 17:22,162477,189233
2017/11/9 17:23,5044,15174
2017/11/9 17:24,81872,22378
2017/11/9 17:25,40406,50947
2017/11/9 17:26,136837,152186
2017/11/9 17:27,19652,71238
2017/11/9 17:28,97776,153882
2017/11/9 17:29,9845,8221
2017/11/9 17:30,117327,140832
2017/11/9 17:31,245468,109664
2017/11/9 17:32,106302,114350
2017/11/9 17:33,39166,80707
2017/11/9 17:34,37957,162317
2017/11/9 17:35,123379,110641
2017/11/9 17:36,58708,109122
2017/11/9 17:37,109989,153328
2017/11/9 17:38,40410,23106
2017/11/9 17:39,33069,70582
2017/11/9 17:40,117298,85724
2017/11/9 17:41,25712,51644
2017/11/9 17:42,36691,87411
2017/11/9 17:43,13532,40664
2017/11/9 17:44,15939,75081
2017/11/9 17:45,62367,53576
2017/11/9 17:46,88010,92845
2017/11/9 17:47,19669,93035
2017/11/9 17:48,77025,86355
2017/11/9 17:49,69656,52954
2017/11/9 17:50,200282,143935
2017/11/9 17:51,50119,189729
2017/11/9 17:52,47696,40377
2017/11/9 17:53,113597,86494
2017/11/9 17:54,14718,17583
2017/11/9 17:55,34242,70650
2017/11/9 17:56,138036,85969
2017/11/9 17:57,184419,103769
2017/11/9 17:58,72105,83558
2017/11/9 17:59,86737,41277
2017/11/9 18:00,51342,114292
2017/11/9 18:01,62341,60059
2017/11/9 18:02,29401,58834
2017/11/9 18:03,90,33117
2017/11/9 18:04,57461,28255
2017/11/9 18:05,39180,36186
2017/11/9 18:06,81843,88412
2017/11/9 18:07,158780,39259
2017/11/9 18:08,45248,84876
2017/11/9 18:09,64814,168720
2017/11/9 18:10,29373,40723
2017/11/9 18:11,3697,71488
2017/11/9 18:12,100161,72731
2017/11/9 18:13,173442,206687
2017/11/9 18:14,46471,104547
2017/11/9 18:15,22041,30034
2017/11/9 18:16,70,29780
2017/11/9 18:17,58649,98499
2017/11/9 18:18,92874,83670
2017/11/9 18:19,84337,80568
2017/11/9 18:20,70907,79180
2017/11/9 18:21,138052,174268
2017/11/9 18:22,56242,64703
2017/11/9 18:23,169758,55293
2017/11/9 18:24,146582,135894
2017/11/9 18:25,107,46935
2017/11/9 18:26,103874,182389
2017/11/9 18:27,5006,141150
2017/11/9 18:28,20873,49100
2017/11/9 18:29,34281,95202
2017/11/9 18:30,7443,59959
2017/11/9 18:31,56272,128411
2017/11/9 18:32,29337,42940
2017/11/9 18:33,17168,170287
2017/11/9 18:34,42799,50086
2017/11/9 18:35,124609,51238
2017/11/9 18:36,47695,95745
2017/11/9 18:37,69707,115000
2017/11/9 18:38,92886,117308
2017/11/9 18:39,40364,12926
2017/11/9 18:40,52575,62722
2017/11/9 18:41,91695,88958
2017/11/9 18:42,26964,31203
2017/11/9 18:43,145362,75557
2017/11/9 18:44,36699,118395
2017/11/9 18:45,196586,116951
2017/11/9 18:46,14729,72404
2017/11/9 18:47,46,42418
2017/11/9 18:48,41558,78985
2017/11/9 18:49,69642,109022
2017/11/9 18:50,87974,72450
2017/11/9 18:51,106270,164259
2017/11/9 18:52,14745,81602
2017/11/9 18:53,23257,29365
2017/11/9 18:54,24508,18008
2017/11/9 18:55,22060,120745
2017/11/9 18:56,70868,55649
2017/11/9 18:57,25676,96547
2017/11/9 18:58,46,20157
2017/11/9 18:59,86701,24294
2017/11/9 19:00,31793,125340
2017/11/9 19:01,41557,131027
2017/11/9 19:02,84311,68869
2017/11/9 19:03,78195,60129
2017/11/9 19:04,45220,72153
2017/11/9 19:05,33029,94851
2017/11/9 19:06,124615,49182
2017/11/9 19:07,26910,58409
2017/11/9 19:08,19644,81059
2017/11/9 19:09,60,13870
2017/11/9 19:10,177044,69157
2017/11/9 19:11,80609,7360
2017/11/9 19:12,17151,39208
2017/11/9 19:13,59846,7387
2017/11/9 19:14,40374,83441
2017/11/9 19:15,25667,53043
2017/11/9 19:16,40337,60647
2017/11/9 19:17,17155,92072
2017/11/9 19:18,40324,38765
2017/11/9 19:19,133146,116445
2017/11/9 19:20,11052,63001
2017/11/9 19:21,102595,50503
2017/11/9 19:22,33005,62754
2017/11/9 19:23,22011,7455
2017/11/9 19:24,30,2614
2017/11/9 19:25,3685,53940
2017/11/9 19:26,33002,44177
2017/11/9 19:27,47,7111
2017/11/9 19:28,62313,60419
2017/11/9 19:29,50098,75888
2017/11/9 19:30,86743,56411
2017/11/9 19:31,146516,32665
2017/11/9 19:32,68380,33766
2017/11/9 19:33,62296,68924
2017/11/9 19:34,39109,79306
2017/11/9 19:35,12252,67667
2017/11/9 19:36,2460,4322
2017/11/9 19:37,46,29778
2017/11/9 19:38,19566,9204
2017/11/9 19:39,3713,8366
2017/11/9 19:40,12238,48003
2017/11/9 19:41,14679,53111
2017/11/9 19:42,34,3531
2017/11/9 19:43,63,20509
2017/11/9 19:44,28,4861
2017/11/9 19:45,100149,40424
2017/11/9 19:46,34216,78585
2017/11/9 19:47,36663,105730
2017/11/9 19:48,69621,2991
2017/11/9 19:49,11030,5662
2017/11/9 19:50,112369,40840
2017/11/9 19:51,23211,55461
2017/11/9 19:52,41528,46792
2017/11/9 19:53,34197,79442
2017/11/9 19:54,41527,2782
2017/11/9 19:55,35415,80517
2017/11/9 19:56,73297,5912
2017/11/9 19:57,36,3445
2017/11/9 19:58,4924,27204
2017/11/9 19:59,9808,4141
2017/11/9 20:00,29357,4574
2017/11/9 20:01,7357,49311
2017/11/9 20:02,45,20404
2017/11/9 20:03,83036,111900
2017/11/9 20:04,22004,29776
2017/11/9 20:05,25,4540
2017/11/9 20:06,17129,22861
2017/11/9 20:07,2482,39265
2017/11/9 20:08,7351,9205
2017/11/9 20:09,51279,4445
2017/11/9 20:10,74507,92893
2017/11/9 20:11,54975,23083
2017/11/9 20:12,54,14754
2017/11/9 20:13,10998,6732
2017/11/9 20:14,26919,14191
2017/11/9 20:15,80596,51176
2017/11/9 20:16,42741,5945
2017/11/9 20:17,28,2121
2017/11/9 20:18,19536,110322
2017/11/9 20:19,24,2035
2017/11/9 20:20,41526,14171
2017/11/9 20:21,25653,53651
2017/11/9 20:22,51286,88387
2017/11/9 20:23,26,3675
2017/11/9 20:24,40,3801
2017/11/9 20:25,24,9262
2017/11/9 20:26,16,1512
2017/11/9 20:27,40305,3413
2017/11/9 20:28,14665,4819
2017/11/9 20:29,59848,73162
2017/11/9 20:30,4889,5953
2017/11/9 20:31,32,74204
2017/11/9 20:32,24,1309
2017/11/9 20:33,46,2663
2017/11/9 20:34,46415,13342
2017/11/9 20:35,62,3560
2017/11/9 20:36,21,2264
2017/11/9 20:37,17,1878
2017/11/9 20:38,29,3015
2017/11/9 20:39,26882,2723
2017/11/9 20:40,60,9022
2017/11/9 20:41,17,2557
2017/11/9 20:42,18,764
2017/11/9 20:43,29304,450
2017/11/9 20:44,30,21565
2017/11/9 20:45,5,2338
2017/11/9 20:46,18343,1185
2017/11/9 20:47,19536,36660
2017/11/9 20:48,2466,3229
2017/11/9 20:49,31753,5821
2017/11/9 20:50,14658,971
2017/11/9 20:51,26880,63371
2017/11/9 20:52,36621,8315
2017/11/9 20:53,4,1083
2017/11/9 20:54,19,16729
2017/11/9 20:55,30,3243
2017/11/9 20:56,14,19347
2017/11/9 20:57,29330,2889
2017/11/9 20:58,10997,3863
2017/11/9 20:59,21991,68678
2017/11/9 21:00,2454,27154
2017/11/9 21:01,7357,20357
2017/11/9 21:02,18,4151
2017/11/9 21:03,15,2318
2017/11/9 21:04,22,1136
2017/11/9 21:05,10,622
2017/11/9 21:06,11001,1819
2017/11/9 21:07,24,43262
2017/11/9 21:08,0,396
2017/11/9 21:09,14,923
2017/11/9 21:10,23,2085
2017/11/9 21:11,26862,12740
2017/11/9 21:12,2,703
2017/11/9 21:13,13,3611
2017/11/9 21:14,9782,40772
2017/11/9 21:15,17109,3888
2017/11/9 21:16,14663,8931
2017/11/9 21:17,9,1827
2017/11/9 21:18,8,1299
2017/11/9 21:19,26871,7700
2017/11/9 21:20,7,1630
2017/11/9 21:21,2442,708
2017/11/9 21:22,32969,8765
2017/11/9 21:23,24424,1281
2017/11/9 21:24,25641,716
2017/11/9 21:25,18,52800
2017/11/9 21:26,1,614
2017/11/9 21:27,19534,74969
2017/11/9 21:28,19531,10987
2017/11/9 21:30,25635,23
2017/11/9 21:31,1,588
2017/11/9 21:32,2,3114
2017/11/9 21:33,19535,7953
2017/11/9 21:34,17093,8745
2017/11/9 21:35,43950,5590
2017/11/9 21:36,29304,513
2017/11/9 21:37,13,2266
2017/11/9 21:38,1,59289
2017/11/9 21:39,3,184
2017/11/9 21:40,2,48
2017/11/9 21:42,1,101
2017/11/9 21:43,0,1
2017/11/9 21:44,15869,0
2017/11/9 21:45,20753,14649
2017/11/9 21:46,1,21974
2017/11/9 21:47,5,2612
2017/11/9 21:48,14,3289
2017/11/9 21:49,19558,1669
2017/11/9 21:50,4,891
2017/11/9 21:51,10987,408
2017/11/9 21:52,12215,1962
2017/11/9 21:53,21,2960
2017/11/9 21:54,2,114
2017/11/9 21:55,6,406
2017/11/9 21:56,3,11
2017/11/9 21:57,4,44
2017/11/9 21:58,0,0
2017/11/9 22:02,0,21974
2017/11/9 22:03,10986,1
2017/11/9 22:06,53712,7325
2017/11/9 22:07,0,29297
2017/11/9 22:11,2,775
2017/11/9 22:12,0,7325
2017/11/9 22:13,18312,24416
2017/11/9 22:14,21973,14650
2017/11/9 22:16,1,434
2017/11/9 22:17,13,700
2017/11/9 22:18,0,393
2017/11/9 22:20,0,0
2017/11/9 22:22,2,56
2017/11/9 22:33,0,125
2017/11/9 22:34,7,432
2017/11/9 22:35,12,181
2017/11/9 22:36,0,603
2017/11/9 22:37,0,292
2017/11/9 22:38,3,6
2017/11/9 22:39,1,715
2017/11/9 22:48,10986,1
2017/11/9 22:57,1,591
2017/11/9 22:58,9,312
2017/11/9 22:59,7,338
2017/11/9 23:01,0,14758
2017/11/9 23:05,14648,0
2017/11/10 2:00,0,0
2017/11/10 3:00,0,0
2017/11/10 4:00,0,0
2017/11/10 7:09,43946,3662
2017/11/10 7:15,14650,41504
2017/11/10 7:16,40284,29298
2017/11/10 7:21,32959,47608
2017/11/10 7:22,9765,0
2017/11/10 7:23,10987,29298
2017/11/10 7:26,17090,47609
2017/11/10 7:28,0,2442
2017/11/10 7:33,0,40283
2017/11/10 7:34,43945,0
2017/11/10 7:36,0,12207
2017/11/10 7:39,0,41505
2017/11/10 7:40,35402,2445
2017/11/10 7:41,43945,0
2017/11/10 7:44,0,26856
2017/11/10 7:47,17090,0
2017/11/10 7:48,0,18311
2017/11/10 7:49,62255,0
2017/11/10 7:50,19532,7324
2017/11/10 7:52,0,0
2017/11/10 7:53,40283,1
2017/11/10 7:55,1,3662
2017/11/10 7:58,28076,25635
2017/11/10 8:00,34179,0
2017/11/10 8:02,0,0
2017/11/10 8:05,20751,18313
2017/11/10 8:06,0,9766
2017/11/10 8:08,9766,17091
2017/11/10 8:09,10986,21973
2017/11/10 8:10,40285,9768
2017/11/10 8:11,0,14649
2017/11/10 8:12,32959,98878
2017/11/10 8:13,0,0
2017/11/10 8:14,21974,26857
2017/11/10 8:15,21973,0
2017/11/10 8:16,0,18311
2017/11/10 8:17,18311,31739
2017/11/10 8:18,25635,29298
2017/11/10 8:20,0,1
2017/11/10 8:21,10986,0
2017/11/10 8:23,30518,4883
2017/11/10 8:24,25635,0
2017/11/10 8:25,0,2441
2017/11/10 8:26,74462,39066
2017/11/10 8:27,26858,87893
2017/11/10 8:28,17092,52491
2017/11/10 8:29,52491,40284
2017/11/10 8:30,31740,65918
2017/11/10 8:31,14650,19531
2017/11/10 8:32,50050,50049
2017/11/10 8:33,78125,67140
2017/11/10 8:34,2444,34180
2017/11/10 8:35,14648,21974
2017/11/10 8:36,4883,1
2017/11/10 8:37,7324,1
2017/11/10 8:38,40282,37845
2017/11/10 8:39,54931,39062
2017/11/10 8:40,67138,10987
2017/11/10 8:41,8545,32961
2017/11/10 8:42,90332,30519
2017/11/10 8:43,41504,40285
2017/11/10 8:44,17090,1
2017/11/10 8:45,36621,31739
2017/11/10 8:46,43945,32959
2017/11/10 8:47,52492,119633
2017/11/10 8:48,14649,21973
2017/11/10 8:49,63479,93996
2017/11/10 8:50,41504,9766
2017/11/10 8:51,76905,25636
2017/11/10 8:52,67138,52492
2017/11/10 8:53,76907,109866
2017/11/10 8:54,85453,115969
2017/11/10 8:55,125736,183112
2017/11/10 8:56,43948,85449
2017/11/10 8:57,46388,118411
2017/11/10 8:58,80568,50047
2017/11/10 8:59,40284,100100
2017/11/10 9:00,75683,84233
2017/11/10 9:01,166042,120826
2017/11/10 9:02,179471,123764
2017/11/10 9:03,26875,70887
2017/11/10 9:04,32975,127382
2017/11/10 9:05,45196,10599
2017/11/10 9:06,13442,13594
2017/11/10 9:07,89143,50078
2017/11/10 9:08,21977,26132
2017/11/10 9:09,12215,54201
2017/11/10 9:10,18319,55789
2017/11/10 9:11,74469,43298
2017/11/10 9:12,35405,43231
2017/11/10 9:13,58599,19152
2017/11/10 9:14,36626,39069
2017/11/10 9:15,53712,29302
2017/11/10 9:16,101328,11768
2017/11/10 9:17,9,99295
2017/11/10 9:18,57375,44902
2017/11/10 9:19,136737,108048
2017/11/10 9:20,84234,65955
2017/11/10 9:21,83019,183353
2017/11/10 9:22,90333,124638
2017/11/10 9:23,133059,61075
2017/11/10 9:24,224612,103763
2017/11/10 9:25,62259,148926
2017/11/10 9:26,47609,40286
2017/11/10 9:27,68361,81788
2017/11/10 9:28,81789,34179
2017/11/10 9:29,146488,145267
2017/11/10 9:30,150147,122076
2017/11/10 9:31,40284,86672
2017/11/10 9:32,25635,40285
2017/11/10 9:33,84228,96437
2017/11/10 9:34,97658,103764
2017/11/10 9:35,79347,100098
2017/11/10 9:36,111084,1
2017/11/10 9:37,2441,36624
2017/11/10 9:38,65919,81789
2017/11/10 9:39,51271,108647
2017/11/10 9:40,101320,68360
2017/11/10 9:41,113530,96437
2017/11/10 9:42,62258,72027
2017/11/10 9:43,57376,222170
2017/11/10 9:44,139163,98880
2017/11/10 9:45,21974,36622
2017/11/10 9:46,146487,42730
2017/11/10 9:47,146484,17095
2017/11/10 9:48,124512,135498
2017/11/10 9:49,58594,31743
2017/11/10 9:50,95217,128178
2017/11/10 9:51,192871,111087
2017/11/10 9:52,128177,202642
2017/11/10 9:53,43949,122074
2017/11/10 9:54,65920,173343
2017/11/10 9:55,231940,236821
2017/11/10 9:56,170898,211187
2017/11/10 9:57,104983,153814
2017/11/10 9:58,61038,133058
2017/11/10 9:59,201416,10990
2017/11/10 10:00,23,1703
2017/11/10 10:01,75,9195
2017/11/10 10:02,55,10154
2017/11/10 10:03,109,11713
2017/11/10 10:04,111,15768
2017/11/10 10:05,69,4482
2017/11/10 10:06,79,8379
2017/11/10 10:07,90,8586
2017/11/10 10:08,48,10047
2017/11/10 10:09,71,9716
2017/11/10 10:10,103,9776
2017/11/10 10:11,50,11803
2017/11/10 10:12,80,10544
2017/11/10 10:13,77,12308
2017/11/10 10:14,96,9383
2017/11/10 10:15,91,13579
2017/11/10 10:16,109,14282
2017/11/10 10:17,118,15200
2017/11/10 10:18,56,8780
2017/11/10 10:19,126,16117
2017/11/10 10:20,47,8050
2017/11/10 10:21,48,6879
2017/11/10 10:22,38,4836
2017/11/10 10:23,10,2085
2017/11/10 10:24,14,2199
2017/11/10 10:25,18,1924
2017/11/10 10:26,7,1212
2017/11/10 10:27,4,264
2017/11/10 10:28,37,1018
2017/11/10 10:29,16,3252
2017/11/10 10:30,10,2317
2017/11/10 10:31,19,2448
2017/11/10 10:32,50,3956
2017/11/10 10:33,35,2803
2017/11/10 10:34,35,3308
2017/11/10 10:35,14,2110
2017/11/10 10:36,5,2690
2017/11/10 10:37,37,3489
2017/11/10 10:38,15,779
2017/11/10 10:39,6,1931
2017/11/10 10:40,2,536
2017/11/10 10:41,5,1076
2017/11/10 10:42,19,1743
2017/11/10 10:43,39,2814
2017/11/10 10:44,9,1863
2017/11/10 10:45,20,516
2017/11/10 10:46,28,3377
2017/11/10 10:47,29,3447
2017/11/10 10:48,37,1698
2017/11/10 10:49,29,2614
2017/11/10 10:50,1,1979
2017/11/10 10:51,35437,13100
2017/11/10 10:52,11008,32448
2017/11/10 10:53,31807,53089
2017/11/10 10:54,129466,28891
2017/11/10 10:55,153867,261630
2017/11/10 10:56,47674,110542
2017/11/10 10:57,111126,91255
2017/11/10 10:58,53804,185187
2017/11/10 10:59,68477,163367
2017/11/10 11:00,206427,183053
2017/11/10 11:01,59936,140034
2017/11/10 11:02,85667,95701
2017/11/10 11:03,218687,89924
2017/11/10 11:04,213811,138499
2017/11/10 11:05,145499,131300
2017/11/10 11:06,163802,57525
2017/11/10 11:07,60016,111441
2017/11/10 11:08,141823,113793
2017/11/10 11:09,67336,187253
2017/11/10 11:10,160138,144276
2017/11/10 11:11,124719,171912
2017/11/10 11:12,50261,69564
2017/11/10 11:13,128377,191882
2017/11/10 11:14,186933,45759
2017/11/10 11:15,169859,178061
2017/11/10 11:16,38181,133229
2017/11/10 11:17,196723,134396
2017/11/10 11:18,132059,213588
2017/11/10 11:19,91742,123626
2017/11/10 11:20,119806,197680
2017/11/10 11:21,50243,62782
2017/11/10 11:22,89280,260507
2017/11/10 11:23,74629,120191
2017/11/10 11:24,75877,238183
2017/11/10 11:25,134450,171536
2017/11/10 11:26,88084,113249
2017/11/10 11:27,179604,146209
2017/11/10 11:28,244407,212812
2017/11/10 11:29,251695,294002
2017/11/10 11:30,110062,155091
2017/11/10 11:31,287041,293221
2017/11/10 11:32,274903,209736
2017/11/10 11:33,211417,109691
2017/11/10 11:34,161353,117310
2017/11/10 11:35,174795,256057
2017/11/10 11:36,195494,382025
2017/11/10 11:37,251662,240035
2017/11/10 11:38,144238,128334
2017/11/10 11:39,221158,173697
2017/11/10 11:40,158878,172314
2017/11/10 11:41,186950,316802
2017/11/10 11:42,111263,148810
2017/11/10 11:43,157728,185095
2017/11/10 11:44,68538,58947
2017/11/10 11:45,91742,51571
2017/11/10 11:46,146613,229847
2017/11/10 11:47,224773,235220
2017/11/10 11:48,179636,138776
2017/11/10 11:49,222316,187917
2017/11/10 11:50,199160,197698
2017/11/10 11:51,138149,124050
2017/11/10 11:52,271146,179733
2017/11/10 11:53,262664,279420
2017/11/10 11:54,226028,232461
2017/11/10 11:55,66075,139727
2017/11/10 11:56,74696,83330
2017/11/10 11:57,116154,229444
2017/11/10 11:58,161364,234874
2017/11/10 11:59,90492,62105
2017/11/10 12:00,51487,123721
2017/11/10 12:01,177179,93191
2017/11/10 12:02,135714,146385
2017/11/10 12:03,136892,197990
2017/11/10 12:04,118566,200993
2017/11/10 12:05,175989,140730
2017/11/10 12:06,160118,74656
2017/11/10 12:07,134463,68642
2017/11/10 12:08,57625,76555
2017/11/10 12:09,322481,139014
2017/11/10 12:10,178482,266411
2017/11/10 12:11,95376,190970
2017/11/10 12:12,256551,406862
2017/11/10 12:13,139369,148013
2017/11/10 12:14,64881,81836
2017/11/10 12:15,61204,54640
2017/11/10 12:16,190555,274129
2017/11/10 12:17,183285,99378
2017/11/10 12:18,199178,106534
2017/11/10 12:19,134434,133804
2017/11/10 12:20,193076,115343
2017/11/10 12:21,101572,198791
2017/11/10 12:22,250458,242632
2017/11/10 12:23,361525,308598
2017/11/10 12:24,175948,190442
2017/11/10 12:25,169876,187250
2017/11/10 12:26,208896,153562
2017/11/10 12:27,199120,277330
2017/11/10 12:28,288280,284392
2017/11/10 12:29,124775,257140
2017/11/10 12:30,9978,59272
2017/11/10 12:31,147,15607
2017/11/10 12:32,171,19407
2017/11/10 12:33,138,16649
2017/11/10 12:34,156,21210
2017/11/10 12:35,196,18567
2017/11/10 12:36,112,19744
2017/11/10 12:37,150,19170
2017/11/10 12:38,159,16107
2017/11/10 12:39,129,19703
2017/11/10 12:40,123,13074
2017/11/10 12:41,151,14322
2017/11/10 12:42,121,16574
2017/11/10 12:43,93,15572
2017/11/10 12:44,102,15168
2017/11/10 12:45,113,12149
2017/11/10 12:46,115,16167
2017/11/10 12:47,143,21840
2017/11/10 12:48,144,20429
2017/11/10 12:49,85,15024
2017/11/10 12:50,62,8376
2017/11/10 12:51,45,5147
2017/11/10 12:52,41,5933
2017/11/10 12:53,7,2430
2017/11/10 12:54,14,1245
2017/11/10 12:55,19,1275
2017/11/10 12:56,19,2375
2017/11/10 12:57,33,4031
2017/11/10 12:58,30,2728
2017/11/10 12:59,67,6411
2017/11/10 13:00,43,5453
2017/11/10 13:01,54,5532
2017/11/10 13:02,96,10189
2017/11/10 13:03,65,6309
2017/11/10 13:04,114,9469
2017/11/10 13:05,86,10330
2017/11/10 13:06,122,13343
2017/11/10 13:07,124,13290
2017/11/10 13:08,137,16678
2017/11/10 13:09,117,14188
2017/11/10 13:10,122,13876
2017/11/10 13:11,109,20539
2017/11/10 13:12,175,19314
2017/11/10 13:13,160,18312
2017/11/10 13:14,103,15369
2017/11/10 13:15,79,13028
2017/11/10 13:16,80,11892
2017/11/10 13:17,94,10060
2017/11/10 13:18,67,11414
2017/11/10 13:19,76,13003
2017/11/10 13:20,74,10105
2017/11/10 13:21,90,12807
2017/11/10 13:22,87,10920
2017/11/10 13:23,69,10297
2017/11/10 13:24,64,9117
2017/11/10 13:25,51,7832
2017/11/10 13:26,62,11859
